content,board
 最近看到好多凌虐動物的新聞，覺得對人性感到失望....  一直以來，都認為人類處在這世界並非宰制世界的金字塔頂端，只是寄存在地球上的物種 之一，佛說眾生平等，我自己是這樣解讀，但體認到人類對於各物種的迫害，真的很讓我 心寒。  but，還是可以發現很多美好，存在這世界，很常去的飲料店，屋簷上的燕子巢默默築起 ，到今天發現，小雛燕已經長大探出頭，老闆看著牠們說，已經會飛到對街的屋簷上囉！  當下心情真的很好，老闆貼心在地方放置木板接便便，也不趕走牠們一家，現在他們長大 往外飛了，真的感覺很開心呀！  http://i.imgur.com/jL47jwt.jpg  探頭的小燕子，我看著他時，他還低頭看我！  希望這不同物種的愛與關懷可以不斷的分散到世界上呀！  ,happy
 剛剛晚餐有學長請吃燒肉吃到飽，  老實說，我長那麼大了，  這還是我第一次吃燒肉，  認真覺得烤肉很麻煩，  相較之下，  我比較喜歡吃火鍋吃到飽。  心得：吃的好撐...   ,happy
  再也不用擔心她桌上沒收的食物會引來蟑螂  可以享受沒有過期食物的冰箱  沒有食物塞住的水槽～  空氣也變乾淨了！  但　如果機車的學長也能離開，那世界就更美好了    ,happy
 決定要離開hate版， 每天po一篇正向文章， 早上原本因為太陽太大出不了門心情很差， 現在竟然意外地讓我等到一場大雨，而且是挾帶雷聲的傾盆大雨， 我只能說這是今天遇到最幸運的事，希望能持續到明天  ,happy
 剛剛又順利成交了一筆訂單，  今天總共成交了兩筆訂單，  一筆比較小額訂單，一筆比較大的訂單，  看看下一個禮拜可不可以將剩下的庫存全部賣出去。  ,happy
 今天真的挺高興的  好久沒跟同性聊得這麼愉快了  希望以後能常常這樣  也希望自己的溝通能力與演講能力  變得比現在好  ,happy
 好高興，  一早睡醒滑手機就收到兩筆訂單詢問，  好希望今天兩筆訂單都可以成交，  希望今天就可以把貨全部出清。  對了，還有淘寶的貨不要卡關，  順利到便利商店等我去拿他。  ,happy
 剛剛看一下蝦皮拍賣，  發現我訂的東西已經送達門市，  所以我興沖沖的跑去便利商店取貨。  回到家，驗貨，  發現中鋼的鈦碗真的很精美。  回到電腦前面，  發現，又有人要跟我買東西，  可惜，前不久才有人用新台幣把我的東西全部下架...  所以沒有多餘的貨可以販賣。  結論，今天早上感覺很美好:D  ,happy
 早上的比賽超刺激  但騎士總算奪冠啦  開心  決定去買件Irving的球衣慶祝一下~~  ,happy
 表示週一刻只有半天，傍晚的時候出門買個東西，然後... 只能說「真的很想試試看阿...!」的心態，就買下了雕塑專用油土。 我已經看著它很久很久了 ，今天終於買下它了..! 之前爬了許多文章和相關書籍，一直想試試看做一個小小的黏土人， 可能的話，想做一隻送給朋友(哈哈)~  之前已經先玩過一般的黏土來試試看了，這回期待能做出更棒的作品XD~~  ,happy
 一年一度的路跑活動，  又成功報到名了！  感覺非常開心！  不過，很久沒有跑步了，  我想應該也要找個時間開始練習跑步了...  太久沒有練習，真的會墮落XD  ,happy
 再次直接準確看出問題， 一次就完美解決關鍵之處， 動一個小地方就瞬間解決 痛快  -- --  ,happy
  哈哈~今天中午要幫忙影印小卡片(小小餐會邀請卡喔!!)原本還擔心這種 期末考週的11、12點時段影印店會很多人的，但是我影印好、裁切好小卡發現前後不用 20分鐘!~11:36就把餐會小卡給同學了~~! 另外，剛剛也為同學期末考祝福禱告，覺得為人祝福總讓我想要更多給予更多付出  期待自己能成為祝福的出口，大家期末也加油喔! :)  ,happy
 開心!!!!超開心  久沒早下班了，難得今天事情較少  不小心給他早一些些下班  待會要來去看美國影集囉~~~~~  ,happy
 這兩天又熱到想殺人了 懷念上上週的小旅行 冷到聊天都在冒煙 冷到買鋪棉外套穿 喔喔喔好想回到過去唷 本來好討厭雨天的 但最近每天都在期待 下場大雨沖走暑氣 熱到真的要冒煙了  ,happy
 之前的心態有些地方很不正確  經過與一些人的交談，有了豁然開朗的感覺  覺得或許這樣做才是對的  希望未來能順順的  走到想要的結果  莫忘初衷  ,happy
 又在意外的情況下 解掉一個問題 解完整個內容使用方式 可以變成超級炫光 意外情況下的新大陸發現 成功解開就是爽！  -- --  ,happy
" 現在好心人還是有der!!!!  早上一到公司發現悠遊卡居然不見了(哭哭)  趕快跑回7-11問店員有沒有人看到我的悠遊卡  店員說有人在店裡撿到拿給他   真的是太感謝了!!!!昨天才加值1000元   黑皮(*￣▽￣)/‧★*""`'*-.,_,.-*'`""*-.,_☆  ",happy
 剛剛又遇到了個複雜的問題， 不過算是還可以嘗試解的， 在迷宮裡繞路的過程感覺倒沒什麼， 但是走出來的瞬間 就是黑皮，解題的過程跟成功解開真美好  -- --  ,happy
 看完法人買賣 嗯...那根爆量天線應該是換手 這幾天洗盤結束能再創高唄 外資買很狂 投信也沒明顯出場 自營就隨便啦不要當拖油瓶就好 加油!!! 33/45  ,happy
 我跟閃光本來就都是ptt愛用者 今年nba季後賽，我跟閃光也都有follow NBA版有某鄉民發文騎士贏球就送雞排 我跟閃光也跟風推文，順利拿到雞排 也跟了這個說到做到的鄉民一起合照 覺得能夠跟閃光一起跟鄉民見面 一起聊NBA是一件很開心的事情~  ,happy
 成就感來自於很大的失落 bug卡住很久 解掉的那瞬間真的很爽 但好累 還是早點回家洗洗睡了  HAPPY~~  明天早起再去發現更多的BUG 超爽的 根本虐待自己QQ  ,happy
 實現了一個超酷新功能， 跟一堆超強的產品 呈現完全相同， 學到並實現新功能so good  -- --  ,happy
 受不了…前幾天一直下雨，濕氣好重 害我一直過敏，一直打噴嚏 今天開始又好熱，天氣多變啊 不過終於放晴了，開心~~~  ,happy
 今天突然發現有個東西， 進化越來越不錯， 用了那麼九， 久違的讓我有眼睛一亮的感覺， 竟然推出了潔淨的功能 太棒了真的是打中我要的東西 最重要是這是我還沒提出， 就幫我想到了， 這種狀態下最讓人開心了!  -- --  ,happy
  就在今天凌晨有客人來下單了 我好開心呀呀呀呀~~ 小心翼翼的包好商品 再火速的請宅配來收件 希望明天客人拆東西的時候 會有一種收到驚喜的感覺!! OH~~~~~~YA!!!  ,happy
  好爽 連夜做出五張分析圖 整個心中石頭總算放下了一點點  接下來要好好想一下 行銷活動怎麼搞  不管怎樣還是要正面積極看待 這樣才是有幫助的!!  GOOD!  ,happy
 這趟小旅行 吃的每一餐都好好吃!!!!!! 最懷念是燒肉!!!!!!!!! 好吃到要流淚了!!!!!!!! 這樣亂七八糟大吃超開心的 亂七八糟的搭錯車子 就是自由行才會有的事XDDDDDD 然後花了一大堆錢要開始冷靜了XD  ,happy
 要升級一個東西， 幸好有試用版， 抱著忐忑的心態下載試用， 雖然他標榜通估能完備但還是有點擔心 最後真的通過了，解決一個大難題， 開心  -- --  ,happy
 剛剛修改完沒屋頂賣場的資訊後，  然後，低頭滑一下手機，  看見有很多封email沒有讀，  點開來看，原來是沒有屋頂的商品賣出了...  WOW  怎麼會那麼巧，  才剛改完，東西就賣出去，感覺超級幸運：DD  ,happy
 早上，在PTT的其他版亂晃，  無意間看到一個不錯的東西，  我就立刻站內信給賣家，  WOW  沒想到午覺睡醒，就收到回信，  立刻在蝦皮上面下單，  並直接刷卡結帳：D  好爽，好高興：D  ,happy
 新階段的一半完成了開心， 開始用最新的版本 姻緣之下有這個機會實在難得 一半完成後期待下一半的完成 完成後希望能成功!  -- --  ,happy
" 終於又到了每個禮拜的小周末了!!!!!!  超級無敵開心的ㄟ~~~  明天老闆們都不在^^ 開心 看來明天沒啥壓力的打工囉 =)  身為打工仔的我總是很多壓力阿@@ 在別人屋簷下不得不低頭  上禮拜看到虎航的促銷新聞!!  根本超心動的阿>///////<  6月9日至2016年6月10日為期2天中午，12:00至下午14:00止，於官網 (www.tigerair.com/tw/zh)限時2小時，推出全航線限時促銷價單程未稅NT$100的驚喜價 格，驚喜促銷機票將隨機出現在2016年6月9日至2016年9月11日間。  根本超佛阿!!!! 台灣非飛東京機票單程只要600,回程只要874元(含稅喔!!!)  搶到了一組~~超開心(灑花~~~)  希望大家也有個歡愉的小周末喔!!!!!  暑假也快到了呢~~~  ",happy
    最近真的滿幸運的 開車出門不管是到哪些地方去 都會在旁邊立刻找到位子可以停  最討厭的是每次都要去很難停車的餐廳吃飯 那個位子根本一位難求阿  希望老天繼續給我這份好運 祝大家有個美好的週末假期~~  ,happy
 今天開始，連放四天的假，  好爽!  不過，快退役了，要開始找工作，  覺得有點煩啊!  但是又不想在家裡當啃老族，  所以還是積極一點放假的時候，  努力找一些工作吧!  然後今天放假，家裡都沒人，  好安靜~  ,happy
 剛剛無意間發現我的adsense收入，  已經超越上一個月的廣告收入，  感覺超級爽的!  默默地撰寫部落格，積極的推廣自己的文章，  加上最近在研究如何提升自己部落格的廣告收益，  希望可以快一點拿到100元美金:D  ,happy
 雖然只買15張 不過~賠率不錯 等郵差來按鈴囉~~~  那檔感覺整理完又要噴了!!! 33/45目標不變 加油  ,happy
 今天首次在一個地方 拿到第一次解答獎勵， 真是太激動了， 獎勵超高啊 說時在那個機制設計 真的很嚴格， 也正是因為這嚴格， 所以才有公信力吧  -- --  ,happy
 剛剛我把之前資訊買到的2.2音響賣給哥哥，  然後換到了七萬多的P幣，  感覺超級爽的!  PTT的財產瞬間暴增!  ,happy
 本來今天不太開心 因為早上的好天氣被小眼睛破壞了  認識她 真是非常倒霉  她的宴客 害得招待身體不舒服!!  端午節連假也是 當初她想出遊 結果讓大家都不能去了…  今天又在講懷念藍天 果然沒好事 汐止都淹水 超慘 明天恐怕也會下雨吧:(  還好有我的好麻吉!! 帶陳家剉冰給我吃 下雨天買冰不用排隊XD 真開心^^ 謝謝好麻吉讓我知道 下雨天也能開心!!  有人關心真好  陳家剉冰的料好多 小湯圓超級Q彈  吃冰好幸福:9 下雨天的幸福  ,happy
 我現在的心願都好小  可以休假的日子就覺得很滿足了  可以稍微休息一下  什麼事都不做就在家裡睡一天也好  真的覺得好累，每天都是  需要休息補充能量  明天可以休個假，真好   ,happy
 安安 哈囉大家晚安大家好 空巴挖  明天~~~~就是明天~~~~6/18~~~~~  就是 後藤輝基 跟 矢吹奈子 的生日  恩 這不太重要  更重要的是~~~AKB總選阿阿阿~~~  從中午開始開票前演唱會 晚上開始開票  太爽了 可以過著宅宅的一天 從中午開始看爽爽  希望喜歡的成員都能進圈阿~~~~  期待~~~~  --  ███ ◢█◣ ◣  █ ◢█◣ █  █ ◢█◣   ◢  ◢ █ █  █ █  █    █   █  █ █◣█ █  █ █◢◤ █  █   ◢█◢█ █ █◢◤ █  █    █   ███ █◥█ ███ █◤◣ ███    ◢◤█  █ █ █◤◣ █  █    █   █  █ █  █ █  █ █  █ █  █  ◢◤  █  █ █ █  █ ██◤  ════════════════════════════════════   HKT48/熊本県出身14歳！ 田中美久です♪ \(^O^)/   みくりんもん\(//▽//)\   ,happy
 期末要考10科 看不完要炸裂了  幫QQ 哪邊有賣可以使人專心念書的藥物或是食物， 讓我可以好好專心地念書，還是我應該直接刪PPT?              ,happy
   假期終於來臨   端午連假果然是最好的  終於可以好好睡覺    沒有人打擾   想要一直這樣下去   一直自由  ,happy
 工作休息回到家、看到兩個兒子和媽媽乖乖的在午睡、上午的累一下子都消失了、我可愛 的家人、我好愛你們！  ,happy
 之前我參加的電腦證照(金融) 考試 結構型商品人員 雖然說考上沒甚麼 但我還是覺得很美好 又多一張證照了 來買的蛋糕慶祝吧  ,happy
 〈我們會再見〉乃是梁文音個人第五張專輯裡收錄的一首歌，很幸運的受到唱片公司  眷顧，進而選為宣傳期的第三主打，官方MV在此→ https://youtu.be/z95GSJazbmc  進一步細說，這首歌由謝廣太作曲、黃婷作詞，陳建良製作，梁文音演唱；  曲風洋溢著溫暖動人的氛圍，文音詮釋起來更是令人陶醉其中，黃婷饒富正面能量的歌詞  也讓離別不至於過分傷感；獻給畢業生的歌，這首可說再適宜不過，希望能持續的傳唱!  -- ╰╗ ═╦╗ ═╦═╩═╦═ ▂▂▂◆▂▂▂ https://youtu.be/Q046F5PgXm0 .✩*★.  ╰╗  ╣╠   ╚╮  ╭╝     ╰╗  ╔╯ ▲ MV版                *★ *.*     ✩ ╭╝     ╯     ╚  ╝     ▁▄▆▇▆▄▁ 心裡的孩子 ✩           ＊ ╭═╬═╮       ╳         ╭═══╮ ★LiangWenYin， ╭ ║ ╮     ╔╯╰╗      ╠═══╣ ▼歌詞版 ✩         ／  ╝ ║ ╚     ╯    ╰      ╰═══╯https://youtu.be/ddqhDyVdhu0、. ψ  ′  ,happy
   太開心了!! 終於又做好一張新的組合圖 整個版面看起來更漂亮更有質感  希望近期能快點成交出去 這樣才不枉費我想了那麼多的點子阿  話說今天天氣真的很舒服 完全不用開冷氣 省電費也是一件開心的事~~  ,happy
 耶放了連假四天好開心喔~~~~~  好久沒有這種感覺了XD  雖然今天已是最後一天(嗚嗚QQ  希望不要下雨啊~~~~~~~給我一個美好的星期天吧!!!!!!  ,happy
   天氣終於有比較好一點了 (雖然只是沒下雨) 但這樣就已經很滿足 我可不希望等等出門只能穿拖鞋啊~~  等等要跟朋友一起出門吃晚餐 她終於要把從韓國幫我買的睫毛膏帶回來給我了 哇哈哈哈!!  ,happy
  好開心!!活動終於要開始了 為期4天的活動不知道到底能帶來多少的人潮 希望這是一個好的開始 不管怎麼樣還是要告訴自己 堅持下去就對!! 把最好的樣子呈現給消費者 GO!!GO!!  ,happy
 其實他們都是生過小孩的阿姨啦  但是我還是習慣稱他們姐姐  感謝在這裡工作至今的半年  雖然每天都沒有午休時間  中午也是瘋狂奔跑 好累QQ  午餐也常常拖到下午才吃  但是姐姐們也同進退下午才吃午餐  很多時候活動結束也會把多的宣導品送給我們  電影票、飲料無數次、烤雞、便當....  我不知道在這裡被請過多少東西  真的不知道怎麼感謝他們QQ  謝謝你們  今天早上又收到一顆金莎~~~~  好開心QQ  ,happy
 連日的陰雨，中於在今天的中午放晴，真是有夠黑皮  黑皮拉，慶祝太陽公公探頭出來，使得行人不用再撐傘  黑皮，現在的好天氣也使人神清氣爽，真是有夠黑皮。  -- ██￣￣      ██                                    ██ ██￣￣  ╱￣██  ██▕▕  ╱￣█◣  ██╱￣  ╱￣██ ████  ▏  ██  ██▕▕  ╱￣██  ██      ▏  ██ ██ˍˍ  ╲ˍ██  ◥█ˍ╱  ╲ˍ██  ██      ╲ˍ██  ,happy
 現在在進行的東西累積越來越大 大盜開始需要進度表顯示進度了 這還是有史以來第一次 難得弄到這麼大 開心  -- --  ,happy
  下了班一路往海的方向騎  就到了高美濕地  下過雨的空氣乾淨  海很美夕陽很美  很久沒有去的高美有新的木棧道  可以坐在木棧道上看海平面以及夕陽  黃昏時刻的西部海岸微涼光線柔和  平常日只有少數的觀光客與附近居民(?)  水草繁盛 招潮蟹因為棧道興建的關係  能造窩的腹地更廣 招搖的舉著大螯好不囂張  美好的下午  ,happy
 帶了3年的導師班 他們今天終於畢業了!!!! 有種終於解脫的感覺~~ 真的是太美好了 明年會先當專任 下一次當導師我絕對不會再重蹈覆轍(握拳  然後今天學校的謝師宴 我抽中了2千元(開心) 剛好拿來當老爸生日慶生的基金 今天真是太美好啦~~  ,happy
 不管活動成效進行的如何 至少在第一天的狀況下 來客數有慢慢的增加 不管是新的客人或是舊的客人 這都是很值得開心的一件事  積極正面向上 才會更有動力的往前衝 GOGO!  ,happy
 終於停雨了好開心 可以出去玩了 ya  ,happy
  食物真的可以照亮人心 一整天遇到許多麻煩 吃了好吃的食物 陰霾都一掃而空 披薩口味的葱油餅 讚  ,happy
   終於雨停了  可是太陽讓南部好熱啊  超哭  昨天雨根本驚人的可怕  比颱風來還可怕   這種雨還要上課  也太沒天理了吧  ,happy
 好爽！  剛剛收到股票版的中獎通知，  告訴我中了320元的P幣！  好爽啊！  今天早上看到股票版的賭盤標的是華亞科，  就感覺會大跌，  沒有為什麼，因為收購案可能會泡湯，  依照台灣人的習性，  這種重量級的新聞報出來，  標的股都必死無疑的！  研究一下中獎條件後，  果斷小押200元買進20張彩券（1張彩券10元），  結論，1張彩券可以賺16元，好開心：DD  ,happy
 昨天跟妹妹一起對發票， 拿出厚厚一疊的發票，妹妹說她有預感會中兩張發票! 開始一張一張對，好多張都差一號或數字對但不在對位置上(哭) 對到剩十幾張，還跟妹妹說她的預感都不準 結果，就在此時，登登登.... 中了!三個號碼了!!! 雖然沒中到$1000，但終於中了$200 好開心呀!  ,happy
 今天終於放晴啦~~~~~  前幾天下雨下到心情超煩悶der  希望好天氣能維持到假日  好不容易和朋友約好要去高雄七逃  黑皮 ♪へ(′∀‵へ)♪(ノ′∀‵)ノ  ,happy
 前天大嫂生了小胖丁  全家都超開心ｄｅｒ～因為是家裡第一個小孩  老爸老媽要當阿公阿嬤，我要當叔叔惹～～～  小孩子一圈一圈的好像米其林寶寶（誤）  以後教他怎樣把妹，科科  ,happy
 五子棋勝率來到七成了 真的是新人殺手哈哈哈哈 菜鳥都被我調到勝敗比超難看 跟高手玩很拖時間，每步棋都想很久 這也是我喜歡跟新手玩的原因 快速來回，每步30秒內結束 不過我幾乎在15秒內就決定了 瞬間跑完後兩步的走勢 當然也是有miss可能性 但跟新手玩嘛嘿嘿嘿 賭對方看不出來 新手常常被我快速下棋嚇到 然後就被一波帶走XDDD  ,happy
  雖然已經不是第一次去吃了 但是每次去都真心感覺的到店家對食材的用心 不好吃的不會端上來給你 這就是對食物、客人的尊重 這樣的店家真的少之又少了  反觀一些普通的店家 只會一窩蜂的抄襲 絲毫看不出對於食材上的用心 真的還滿失望的  ANYWAY 對於今天的午餐 真心覺得心滿意足 很棒!! 值得一去再去  ,happy
 最近有發現一個定律，  就是每個禮拜我的沒屋頂賣場都會有人來跟我買東西，  不過，因為商品數量不多，  所以根本沒賺到甚麼錢，  頂多可以買幾罐飲料而已，  即使如此我還是很高興。  最近，想要跨展新的平台，  不過要經營多個拍賣平台感覺有點麻煩，  目前先多多學習啦！  本周KPI得到！  ,happy
 昨天晚上，  看到之前在黑皮版PO的舊文- 400篇文章達成  的標題，  就趕快看一下我現在的狀況，  wow，沒想到已經502篇文章了！  感覺最近刷PTT刷的很兇！  補充：今天天氣看起來不錯，應該不會下雨  ,happy
 今天早上約8.00時，  公司會計就打電話來叫我快點到公司，  想說會不會有什麼狀況等發生，  結果一到公司!!  蹦!!蹦!!蹦!!(拉炮聲)  恭喜你~ 榮獲公司開創以來~  單月業績最高!!!  老闆決定另外加獎金給你!!!  今天上班整個超黑皮的拉!!!  ,happy
 快開盤啦~~~版主 血福果然領先眾選項 等盤開出來要看是哪位大戶買到一千張 太誇張了!!! 賠率都被弄醜了MD 害我都不敢買太多...嘖嘖  ,happy
"  希拉蕊在發表一場討論不公平的演講時 穿了一套價值$12,495鎂的服裝 與美國最低薪資的人一年的收入差不多 又一次尊爵不凡的展現諷刺性 不愧是美國天龍人  總統候選人要輪流show下限逗樂大家嗎？   ",happy
  雖然大失眠了  可想到在撐一天  可愛的連假就要來了  還是覺得這個世界很美好   現在只要祈禱  客戶明天不要有任何突發狀態就好了  拜託拜託呀~   ,happy
 又完成了一大階段的功能了， 我又開始想要沉靜下來進到時光屋中 回味這完美的完成過程 可惜時間步調總是那麼快 永遠沒有那麼多時間能慢慢回味 這想要又無法的心情真是百味參雜 我記得我推測過更厲害的話 能夠不停推進部會在以成功的事務上 花太多回顧 這樣才能往輛個高峰邁進 但是想到這些時間的努力 還有看到自己完成的東溪 就會依職回憶出 自己每個地方有多麼高超的技巧使用 和完美的演出 這些表現都令人回味無窮 漢醫想到就很感動快樂啊 但是時間不停地催促著 我前進 還是得要邁開步伐啊 之前的所有表現都是極為優異 在這裡表揚自己當作獎勵好了QQ 你過去那些表現非常優秀 給你一千萬yuanying幣作為獎勵 好了可以下去領錢了  -- --  ,happy
 耶~~~~~~~~明天連假要出去玩囉!!!!!!!  好久沒有出去走走了………  終於喬好時間和姊妹相約去台南玩個三天兩夜   超開心 ♪へ(′∀‵へ)♪(ノ′∀‵)ノ♪  ,happy
 剛剛在包包深處翻到一張3、4月的發票 索性上網查一下開獎號碼 沒想到中了200 真是開心～～～  ,happy
 終於放假了!!! 雖然這禮拜只上三天班 但我還是好累好累 為什麼事情總是那麼多 今天下午還連三(倒)  不過 接下來就是美好的四天連假了 連假完我們班就畢業啦!!! 我這四天要好好的休息、好好的玩!!!  ,happy
  哈哈哈哈哈哈哈哈 哈哈哈哈哈哈啊 300次上站，300篇發文達成。  接下來有三個方向可以選 (1) 維持1次上站發1文的比例。 （2）1次上站怒發3文，可以在600次上站時 達到1200文，完成1：2。 （3）放開這虛幻的一切，不要在意上站和發文，甚至遠離ptt。  每天寫一點東西 不是太漫不經心的話 文筆會有些進步？ 或者建立整理思維的習慣？ 不見得全然沒好處。   ,happy
  雖然今天端午節還要上班QQ 昨天已經黑特過了  但今天進公司有個小確幸~~~ 同事帶了好可愛的兒子來上班啊!! 這年紀的小朋友真是太可愛了!!  ,happy
  平常灑羅勒葉沒什麼顯著作用 只是已經買了，所以加減用  今天把羅勒葉灑在加熱過的起司上 吃的時候感到驚豔，真的有加分！  可以來發展人生的全餐菜單了？  ,happy
 又成功嗄到另個目標了， 沒有想像中的不可能的情況 真是太好了 真是開心，少了一個 以為會有的大負擔  -- --  ,happy
 一個瓶頸再次突破 開心 這樣子一大區塊就暢通無阻了 可以做個簡短展示了  -- --  ,happy
 今天第一次去體驗密室逃脫 我們竟然在結束前最後幾秒鐘破關 全部人走出房間時 計時器剛好嗶嗶嗶的響 真的太幸運了!!! 然後覺得密室逃脫還蠻好玩的 有機會還想再去體驗看看~~  ,happy
 終於讓我抽到五星角 經歷了30單抽 終於抽到一隻啦！  ,happy
 在一堆努力下， 成功把一堆問題的數量砍到原本的一半了， 手續一堆真是麻煩和傷身啊， 細水長流穩穩下去啊  -- --  ,happy
 距離鐵人三項剩不到一周了 就在上周六自己小試了身手 在家附近自己安排 比照游泳1.5公里、腳踏車40公里、慢跑10公里 從早上八點出發 游完覺得還好結果騎腳踏車就開始累了 腳踏車意外的覺得慢 最後慢跑時也接近中午了 頂著豔陽加上前面的疲勞 最後在三小時四十分結束(比賽是規定四小時) 結果肩膀雙手大腿全部都曬傷 而且躺了兩天才恢復活力 希望這周日跟我一樣的選手們 大家一起努力吧 挑戰自己的極限 完成就是鐵人  ,happy
  昨天咖啡豆剛喝完 今天就迫不及待的跑去COSTCO買了一包 回家後立刻泡來喝 真的很不賴!!  又濃又不酸又順口 真的比外面的咖啡廳還好喝 重點是超 便 宜DER~~  要繼續來修圖了 謝謝收看  ,happy
 YOYOYO 朋友說 欸!你持股漲停 唉唷昨天才說很久沒亮燈了 今天就來一根 可是...漲停還是虧阿 反而是另一隻發動的只漲3% 好唄~往好處想 剛突破區間還有機會續漲 加油!  ,happy
 今年228時去建國假日花市買了兩盆盆栽 前陣子都照顧得戰戰兢兢的 很怕自己變盆栽殺手 但是最近應該是因為天氣越來越溫暖了 新芽一根一根的冒 而且長得超快的 快到連我都覺得超神奇原來植物可以長那麼快 現在超級有成就感的啦！！ 希望他們能一直陪著我過好多個年！！  ,happy
 安安 大家好 打家豪  好一陣子沒再黑皮板發文了 畢竟最近過的平平順順  好像也沒啥特別開心的事 但也沒啥不開心  不過~~~ 今天好開心阿阿阿阿阿!!!  今天AKB48 45單總選舉的速報發表  我最推的HKT團成績好亮眼 好多人都進了圈內  秋吉優花 雖然第81名 差一名就圈內  可是覺得這樣反而刺激粉絲投票 所以不太擔心 希望最終他可以進圈內  西野未姬 速報68 去年 同期的三銃士只有他沒進圈內 感覺他的飯有被刺激到  上個月還去握了他的手 真的很努力又有趣 希望今年可以有個好順位  然後 田中美久~~~ 57~~~  第一次出現在圈內阿!!! 太開心了!!!  今年對他來說很關鍵 畢竟已經連兩年都圈外了 而且四期生也要來了  希望今年能順利進圈內 然後持續有好表現給大家看  川本沙矢 15位 有點嚇到 竟然這麼高 太棒了  今年應該很有機會能進圈了 而且應該能拿個不錯了位子  宮脇咲良 第12 恩 感覺有點低  不過不用太擔心 這反而是種激勵吧 相信櫻花飯是慢熱型的  今年一定要再衝擊神七阿 在新潟 再度 櫻!花!綻!放!  恩恩還有很多人的順位都很棒 看了都好為他們開心啊~~~  今年 一定要再吹起HKT旋風~~~!!!!  開心~~~~  --  ███ ◢█◣ ◣  █ ◢█◣ █  █ ◢█◣   ◢  ◢ █ █  █ █  █    █   █  █ █◣█ █  █ █◢◤ █  █   ◢█◢█ █ █◢◤ █  █    █   ███ █◥█ ███ █◤◣ ███    ◢◤█  █ █ █◤◣ █  █    █   █  █ █  █ █  █ █  █ █  █  ◢◤  █  █ █ █  █ ██◤  ════════════════════════════════════   HKT48/熊本県出身14歳！ 田中美久です♪ \(^O^)/   みくりんもん\(//▽//)\   ,happy
 太開心了  左等右等終於等到老周發新專輯了 從國ㄧ開始聽到第一張專輯 那時候還有jacky頻道 每天不間斷24小時輪播mv 到現在已經過了15年了  喜歡的程度一樣沒絲毫減少啊 新歌還是屌打國語唱片市場  6/8快來吧 我要手刀立刻衝去預購 :)  ,happy
 很開心很多東西做得很好用， 讓我做起事來瞬間省掉超多時間， 能夠省掉這麼多力氣輕鬆完成真是開心  -- --  ,happy
 附近有幾個滿高溫的東西， 用手指在空間中移動， 就可以感受到每個點的溫度的微妙變化， 對於熱的流動還有排除感到著迷， 竟然在一個空間中有個地方可以這麼熱 但在另個地方卻是普通無感， 僅是細微的差距就能造成那麼大的差異， 明明就是很靠近的兩個物體啊 真是非常有趣，若有機會依希望能一探究  -- --  ,happy
 熱天氣真的太棒惹 沒開冷氣只吹自然風跟電扇的下場 衣服都濕惹了 內褲頭也濕了 腿也悶到濕濕黏黏的 好想換短褲阿~~~  ,happy
 好久沒有去電影院看電影了 魔鏡夢遊不錯 安海瑟薇超～正～der  期待6/8的出神入化2 還有接下來的忍者龜跟魔獸  怎麼辦好多強檔電影 每部都好精彩好想看  看來是要好好安排一下時間了！  ,happy
  好開心再過不就又是一個美麗的週末了 總覺得每次一到週末心情就會特別好  而且這個週末好友還提意要出去踏青 希望到時候不要下雨才好  好期待一起出去玩 因為可以拍一堆蠢到爆的照片XDXDXD  ,happy
 又遇到一個很有趣的問題， 邊試邊漸漸顯現出眼前問題的全貌， 每試一種方式就更看清楚一部分， 最後解開問題的瞬間，爽  -- --  ,happy
 剛再遇到另個新問題， 這個問題在於很多東西混亂掉落變成難以預測， 明明還沒做好的東西就掉下來了， 這部分我原本還超不熟的， 結果跟著提示走一步不改， 最後一成功了，開心  -- --  ,happy
 3:0吱領先繼續保持!!! 0:1喵落後努力阿!!! 買了2000P吱吱/1000P喵喵 希望賭盤連勝可以繼續保持下去 五連勝五連勝五連勝  ,happy
  恭喜阿文生了健康的寶寶。  兩個都很健康。  讚。  我想這就是你們夫妻倆有福報。  DNA的組合很完美。  搞不好上天都在祝福你們的結合， 讓你們生下健康的寶寶。  寶寶呀寶寶～  我想應該會有人懂我想說什麼…… 神仙夫妻羨煞旁人？ XDDD   ,happy
  昨天跟好朋友一起去了苗栗某座山頭 那裡溪邊好漂亮好乾淨 而且也沒有其它的遊客 整個山谷中只有我們  立刻找了一顆大石頭躺了下來 耳邊是潺潺的水聲 還有舒服的微風在吹著 配上夏天才有的蟬鳴聲  真的是人生的一大享受阿!! 好滿足的一個週末  ,happy
 終於在過幾天就可以出去玩了!!!!! 這次會去期待很久的海洋 超開心的!!!!! 這幾天忙的要死總算有點代價了(轉圈)  ,happy
 大家晚安大家好  今天一早起床 跟家人一起去參加姐姐的畢典  姊姊一路上都是成績相當優異 跟我這種不上不下的差很多QQ  今天姐姐順利畢業了 也考上碩班要繼續就讀  真是為她高興rrr  恭喜姐姐rrr畢業快樂rrr碩班加油rrr  呵呵  --                                                           ◢███◣                                                           ◥◥◥◥█                                                          │⊙  ⊙ █                                                          │  ∠   ◤                                    大嫂 我以為你走了     │/ 皿 \                                                           ╲ ︶   ◢  ,happy
