content,board
  陪病就很累了  隔壁病床的阿貝 手機還是平板的聲音開超大聲  現在在那邊看影片 吵死了  我需要安靜！   ,hate
 剛剛有句話掠過腦海 「我什麼時候開始變成這樣的？」 又想到妳說的，也許不是突然變成這樣 而是生性便是如此罷了，但 如果換作是別人活過自己的人生至今也會是這樣嗎？ 沒有答案的問題問了自己也覺得好蠢  聖誕節就這樣結束了  ,sad
 這一個多禮拜以來心情其實都很低落 消息如果早些來就好了 那陣子的我心情倒是很篤定沒有其他罣礙 現在反而因為一些新的人事物突然闖進我的生活 把我好不容易整理好的思緒又打亂了 擔心這 擔心那的 一直拿不定主意 害怕作出將來會後悔的決定 腦內各種小劇場不時上演 晚上早早就覺得很睏卻也睡不好 眼看最後大限即將到來 你(祢) 可以給我一個答案?  ,sad
 黑皮啦，哈哈哈，高雄翻轉成功囉！真是歡天喜地的大好事情  黑皮就是黑皮，這是值得慶祝的好事情，令人感動落淚！  以後高雄就是年輕又有錢的好都市！港都萬歲！  --  ∥  ◢▄◢ ╱  ◢︼  ◣▃▄▁ ▊▲▌ ◤◤ ▍▂▄◤▄ ▆▆▄▁◣    ▃   ▉▏ ▆◤╱▂▆▊◤  ◥ ▃▆▄▅▍▲  ▲◢  ▼▃▅▇ ◢◤  ◥ ▃▁ ▆ ◆▆▉ ▉ ▏    ◢ ◢▂◤▍  ▆★ ◢◤▲◤▼ ◤ ◣▃★    ███ ▎  ▍▍▊ ▎  ◤◤︼█◤  ▎ ︻▅▆ \▆▲ ▲▲◢ ◤    ′/ ◢  ︻ ▆██▉ ︼ ▋▎ ▋ ▍ ▊▍▃▄▎ ▂▍◢▅██◤ ◤ ◢◤ ▄  ▃ █ ◢▆█ ██◤ ▍▍▌   ﹨【▎▂▄▆█◥██◢▊ ◤▄◤ ◤   ◢ ◥◣██◤██▂ ▉▏▎▍  ,happy
 哈哈哈哈哈哈 工作就是為了賺錢 賺錢就是要花爆 買了好多想要很久了的東西真是開心 身體的勞累感覺都消失了 超爽的  ,happy
 心情還是沒辦法平覆  昨天倒資源回收 那地方每個籃子都有裝東西 分類好了 又沒有空籃子 就順勢把回收物倒在地上  然後它就走過來說  哩 憨慢 不把回收物倒進籃子...  當下回它說  每個籃子都分好類了這樣是要倒哪？  它竟然說每個籃子都可以倒 那邊籃子就那幾個 也沒有貼告示什麼的 別人倒錯才在那亂罵人  憨慢：形容人愚笨 遲鈍 笨絀 沒有才能 貶意詞  聽了真的很不爽 到現在想到還是很氣    然後又不能在hate板發文.. 好想罵髒話.  你才憨慢 你全家都憨慢 憨慢人做憨慢工作啦 去你的憨慢回收 下次不做回收全丟一般了啦 去你的憨慢分類   ,sad
"    這家店位於台中一中商圈，更詳細的說是位於中友百貨C棟隔壁的一家美食餐廳  我和以前同學在九月中時來逛一中商圈及中友百貨後來享用這家餐廳  這家餐廳外觀樸素，一樓門口就放著菜單，簡單的擺設讓人想進去走走!!  我點""香煎帆立貝佐辣味XO醬義大利麵""  同學點""炙燒菲力牛排佐日式柚子胡椒義大利麵""  打卡還送小點心，看似洋蔥圈的雞肉圈，非常的好吃!!  地址: 台中巿三民路三段141號二樓  中友百貨C棟隔壁        ------------------- http://blog.xuite.net/ykchang7515/blog/346101912 -------------------  ",happy
 幹  我是照生新聞 警政時報記者  你就徵求醫療用品 依照站規就是桶一年退文  我只是汪踢版友 拿記者身分出來嗆我!!!!!!!!  早知道不提醒讓你退文  ,hate
 不確定這是不是好事 對自己的要求都好高 其實自己也知道這次因為太在意別人的看法 但總是改不掉這個習慣 好像是從小時候就存在的吧  考試一定要前幾名 要考上好學校 要努力念書修完輔系 期末報告的品質要是班上前幾名 打工的時候就要求自己永遠要在狀況內  總之就是不可以讓別人失望 不可以讓別人覺得自己很雷  所以別人對我的評價大致上也都不錯 但是這樣真的好累 只要出一點錯 就會覺得會這樣是不是就會達不到別人對我的期望  ,sad
  今天是第三天的間歇斷食 身體早上起來感覺比之前 緊繃有減少 體重 300g 逐步減少 但也接近快1Kg  慢慢來吧！ 希望精神能量會更好   ,happy
   住在瓶中的魚，理智得和我所認識的人同樣，沒有溫度。  我只能調適到沒有溫度，才會有人真心對我好吧。  並不那麼碎心，卻再也不會見你了。  ,sad
  工時太長  早7晚7 幾乎是12小時了  還有曾到90.00 雖然有供餐  忙到沒休息時間  曾忙都一天吃一餐 繼續處理工作到加班  然後今天跟小組長講要請假面試了  他是准了但也無奈吧？（我聽不出來XD  因為我一開始就覺得愧對人家  同事主管人真的很好很優秀  也常常喂食零飲料導致體重快速上升  同事愛又很不好意思拒絕  希望這是我換的最後一份工作  不然一直想理由好痛哭 但XD     我加入這組別他們有是那麼忙  我離職後想必忙翻掉  在心裡先跟他們說對不起  幹  不就離一個職 我內心深處的虧欠怎麼一直在XD  真的對不起啦。我的組長主任XD  ,hate
"  所以這週五被找去吃熱炒喝冰啤酒了   看看一人可以喝幾罐    --                     今晚你選那一個姿勢??    ○       ""○   ○""       ○""  (|\       (|\   ))        ))   ○╭○rz    ○rz   ○rz-st○  /`○rz    /`○r27\""   ○r27\""   ￣′       ○=^  ",hate
 家里一團亂 沒時間收 也懶得收  一直花錢 唉   ,hate
 干 本肥最喜歡的食物之一 生魚握壽司 為了減肥 最近幾乎都吃這個  https://i.imgur.com/z5u5UmC.jpg  大家來猜一下價格 提示：200~250 猜對的 發飲料 前四樓  ,hate
    我的病情一直都非常緩慢 地進展著  記得以前從民視龍飛鳳舞 到嫁妝(因為我會看民視版)  每每轉進該版 都會發現嫁妝又多了幾十集 甚至  明明記得才剛開始演 結果 隔一陣子在進民視版 已經一百多集了       ==========================================================  最近病情進展地快  轉進民視版 赫然發現 春花望露 才二十幾集而已  不由得內心驚爽阿  哈哈      ,happy
 我是不是有貧血 自從這一次月經來第一次量這麼多 嘴巴又破洞 還是在正中央 吃東西都好痛.... 起床背也好刺痛 怎麼回事呢？  ,sad
   最後什麼也沒留下 就一張汽車旅館的優惠券 是怎樣 下次跟誰。  差點從高鐵的月台上縱身 但我仍是膽小的那個  於是我活下來了 堅強的、努力的。  再見了，我愛你 ----- Sent from JPTT on my iPhone  ,sad
 神經!!! 矮胖醜就沒人權嗎??? 哼!!! 全世界都是陳綺貞 侯佩岑 林志玲 就好了啦!!! 好啦~~~ 您們都配陳綺貞 侯佩岑 林志玲啦!!! 開心鬼!!!  嗚嗚....矮胖醜的我 還是去吃屎好了^^  呷賽  哭了><  ,sad
 最近公司一團亂  但是主管和同事不知道為什麼  下午茶常常請大家吃東西  讓一天的疲憊都得到解脫  感覺好幸福喔><  如果能夠一直保持這種工作節奏  我願意做到退休啦  哈哈哈  ,happy
 又快到了兩個月一次的發票時間。  上次很難得中了兩張，這次我一定要中頭獎。  等我中了這期頭獎，立馬辭職回鄉下養老，嘻嘻。  ,happy
   不知道是不是快爆了  因為我坐著的時候不會戴手錶  就放在桌上  結果剛剛拿起來要戴的時候  發現超燙  而且螢幕已經消失  不知道是不是快爆炸了  補個淦  ,hate
 昨天視訊看診拿了新的藥後 喉嚨今天終於不太痛了 可以正常吞口水了QQ 嗚嗚 幹 不過話講一講就有痰跟很容易沒聲音  應該不影響工作啦 休息四天了 然後五月的收益跟四月一樣 還行 希望六月可以繼續保持 衝啊衝啊！  ,hate
  突然想起來撥個橘子吃  一撥開來回憶就一湧而出  從小總是爸爸替我撥橘子  到大了我還是任性撒嬌的要爸  爸撥 到今天為止 爸爸走了超過  一年了  以後再沒有人會這樣溺  愛的替我撥橘子了 撥好的橘子  邊吃邊流淚的我  好難過啊 以後就都是一個人了......  我再也不吃橘子了........  ----- Sent from JPTT on my Xiaomi Redmi Note 3.  -- 這一刻 突然覺得好熟悉 像昨天 今天同時在放映 我這句語氣 原來好像你 不就是我們愛過的證據  差一點 騙了自己騙了你 愛與被愛不一定成正比           我知道被疼是一種運氣 但我無法完全交出自己   ,sad
 如果我去上班  衝突可以減少很多吧    我不想上班 :'((((((((  哭欸  ,hate
 最近要考研  但是一直覺得準備不夠充分不會上  這真的不是抱佛腳就有用的東西啊  身邊的家人又都一副  ：你就輕鬆考 輕鬆上清大  要是清大有這麼好上 我現在就不會在這裡了  每個人都一副如果你上了我就可以沾光的臉  我就是會落榜喇真的很煩欸  我要重考也會先找工作養活自己好嗎  為什麼每個人都要逼我  管好自己很難嗎  這麼擔心我花你們的錢 我會還你們 可以嗎  ,sad
    平常我只要前一天生活比較精彩  第二天 或第三天 白天多半是在睡覺(就是體力不好啦)  結果  這一次 我白天沒睡  現在多半的狀況是 可睡可不睡  不過 就是沒什麼精神啦(至少沒在睡了)  所以還算開心啦  有進步一點點點點   ,happy
 我想這次是真的結束了，前幾次其實自己都有預期期還是會在一起的。經過了那麼多事情 ，我想我們還是不適合...，不管你對我再好，我總是會覺得不是我要的或是還不夠，你也 不懂我在意的東西，我以爲時間可以讓我更珍惜你一點，可惜這種事情並不是可以改變的 。  我現在是真的很難過，但我也知道這不是出自於要跟你分開，而是因爲我要和一個了解我 內心秘密、願意全心全意對我好的人分開。  祝福你能遇到適合你的人  我知道你可能會看到這篇，但不要告訴我，就讓這封信藏在彼此的心底吧。  ,sad
  時間不要拿來抱怨 拿來做事好嗎 現在很多事情喔！   噓   ,hate
 原來我只是大家無聊寂寞時才會被想起的人  當大家都有著充實的生活時，總是不會想起我  悲哀啊  那當我寂寞的時候呢?!  永遠只能一個人  有點受夠當一個垃圾桶了  什麼時候能遇到一個真心把我當朋友的人?  或著，有人願意把我當成知心的好友呢?  好像沒人看得見我的真心  或許是我自己的問題吧?!  ,sad
 哭了  千金難買早知道  年少輕狂把汽車給撞掉了  車要用時方恨少 QQ  家裡的S400應該是開不出去==  ,hate
 律高手可以j4嗎   叫人家去自殺算教唆殺人嗎   看到有人發憂鬱文   我都叫他去死一死欸  真的  不要活  快去快去  但是我又想守法  當個乖寶包  ,hate
   朋友養了15年的一條狗往生了  對於我們也許只是一條狗，但是對於我朋友，  牠就是一位活生生陪伴他１５年的家人，  一時的難過是沒法立即抹滅的，只能期待時間慢慢的消磨，  讓心情早點釋懷，希望他早點走出來，不要在沉浸在難過的氛圍之下了  朋友～～加油！！  ,sad
 終於可以回家鄉工作啦啦啦 天龍國掰掰掰 溫暖的家 我要回來了 新工作gogogo 光明的未來在等著我  ,happy
 今天禮拜五了拉  好爽明天放假了  每天都能放假最好  今天晚上要去吃義大利麵  還要去逛夜市  希望雨不要在下了  讓我開心的去逛夜市吃東西  維持一天的好心情  想到明天可以睡到自然醒  就覺得很開心   ,happy
  最近獵人又復刊了  然而我已經忘記我看到哪裡了QQ  還是等他這個段落完結再看好了  現在果真是老了  完全沒有看動畫的慾望了  唉...  ,sad
 以前妳老是姊啊姊的喊著，  說我們根本該是姊妹才對。  我微笑不語，  雖然真的生日同月份、風格類似、一堆類似…………  但以後誰知道呢？？   不過   現在我完全同意了  我們上輩子一定是姊妹，不然就是雙胞胎………！！  要命啊～～職業類似、打扮類似、還有一堆小地方相似！  （自己大笑起來）  親愛的光  我也好喜歡跟妳窩在一起噢！  不管當中空白了多久，一見到妳，什麼都回來了。  我會一直當妳的姐姐的，一直一直～  有好多話，真的對著你才會說出來呢！ -- 期許：希望每天能記錄一件高興的事情  ,happy
 沒開欸…  那我要喝什麼！！！  糖分！！！！！  這裡沒有連鎖的…  昨天睡前忘記擦護手霜ㄌ  不開心 ☹  ☹  ☹  ☹  ☹  ,hate
    打幾十場副本 只噴了一堆大便肥料 庫存的能量都用光光欸 嗚嗚嗚嗚嗚嗚嗚 https://i.imgur.com/1ZW33zQ.jpg   明早牙牙例行檢查 希望不會有蛀牙不會遇到野蠻駕駛   _(:3 」∠)_ ---- Sent from BePTT on my iPhone 12 Pro Max   ,hate
 朋友從香港帶曲奇餅乾回來給我吃  超感激的，看起來好像喜餅禮盒  感覺很高級，謝謝朋友～^／／^  -- Sent from my Android  ,happy
  原本心情不美麗，但在與你的不期而遇，讓我開心。  沒想到，我穿了新衣服，你在遠遠的地方，就發現了我。?  ,happy
 幹你娘  好好的一樁宗教美事  就是一堆北七八嘎炯來搞事才搞爛  你繞阿，放什麼狗屁電音  你繞阿，放什麼臭煙火  繞境敲鑼打鼓我同意阿  你滿嘴菸垃圾都亂丟  是要燻誰、是要吵誰  繞完拍拍屁股就走了  那我們這些住戶呢？  肏你媽，好好繞境很難嗎？  幹  ,hate
 不知道什麼時候會演變出他們父輩發生的事情  畢竟以前看過這麼多基因複製的例子 我覺得晨晨叛逆期應該是逃不過的  不過真的很可愛耶 居然有人特地載twitch 有夠誇張==     -- → Demihihi: 其實JP是機器人，只是假裝人類久了忘記自己不是人類了QQ  10/15 00:16 → JingP: 原來我早就...天啊               10/15 00:16  ,hate
 為什麼要說謊呢？  妳是聰明的女孩  這種事情直接說就好  交男朋友了  心情不好  忘記了  都可以  卻說在上班  但是ptt的上站紀錄  把妳出賣了  整晚ip都同個位置  是什麼原因  讓妳突然變成這樣呢？  疑惑  ,sad
 體育課難得要上羽球  結果居然因為上一班有人確診  換成上戶外的  啊啊啊啊啊  我快氣炸了！！！！！！！！！！  ,hate
 嗚嗚嗚嗚嗚嗚嗚 沒地方去 剩這裡了 希望沒人看到 希望沒人知道  ,sad
 活到現在 真的覺得隨時可以離開這世界 該經歷的經歷了  該負責的責任也盡了 隨時離去  真的不會有遺憾了。。。  就即時行樂吧  等著時間到來的時候。。。  ,sad
 等待分發職缺，明確地點未知 聽到小道消息，偏鄉佔多數 而我名次不前面，心想穩是偏鄉吧 做好心理建設 開始看偏鄉的氣候、地理位置 懷著赴死的心情打算接受事實  在路上遇到問路的人，開心幫忙後 繼續懷著沉重的心情去看到底職缺地點在哪  沒想到 一見到確切資料，偏鄉少了2個 我的名次在住家區域安全範圍內！ 哇 一整個覺得神奇，怎麼這麼剛好 然後離鄉背井的擔憂解除 晚上吹著風～好涼快、好舒服、心情飛揚   ,happy
 好怕地震 以前有留下不好的印象 現在又有家庭了 很怕地震造成什麼影響 還好都沒什麼事 只是到現在心裡一直忐忑不安 希望不要再有那麼大的地震了  ,sad
 新同事報到一天，馬上提離職 這種事情也是見怪不怪 但這位同事，是因為手臂上有刺青 經理不喜歡看到身上有刺青的人 於是組長去提醒新同事，刺青要遮好 最後，當事人選擇離開  天啊！這都什麼年代了 居然還有這種事發生 很難過，也很生氣 對我來說，這算是霸凌、是歧視了吧 小時候我是被霸凌的那個人 當時我沒有勇氣也沒有能力反抗 現在，我依舊沒有能力抵抗 但是已經有足夠的勇氣站出來幫忙說話 雖然同事最後依舊選擇離開 但至少讓他知道了，有人跟他同一陣線  最後，我也提出離職了 老實說，事不關己 可是，無法忍受在會歧視人的上司底下工作 一個人的品性、工作能力，真的跟有沒有刺青無關  ,sad
   感謝今天的天氣。不冷不熱。  超級舒服的天氣呢。   雖然這樣太溫暖上班會想打瞌睡~~哈哈~  ,happy
 你真是廢物  自以為是  白癡喔  ,hate
 話都不聽完 聽一半不開心就直接翻臉？？？？？  算惹  懶得跟這種人溝通  幹  ,hate
 一覺醒來就下大雨 只好怒睡回籠覺 結果到中午起來要出門吃飯就沒下了 超幸運的  ,happy
 想到以前的事還是不爽  在意的就是在意  生活超悶   好似回到國中時無聊的生活  每天的樂趣就是觀察某些  自己覺得好笑的老師或有趣的生活  自得其樂   想賺更多錢  只是想贏某些人而已  沒有其他      ,sad
 這個月看了間諜家族 看了ozark 看了派對孔明 會很開心也會笑 好像是很正常的上班和生活 但沒事的時候又會一直哭  除了上班已經好久沒有去其他地方了 想到去很多地方都要花錢 吃東西也要錢 只有有時在家附近走一下 看到公園的街友就覺得自已一天兩包泡麵兩顆蛋根本很幸福吧 但又覺得很可悲 只能透過過得比自己不好的人來安慰自己  我的生活已經沒有樂趣了 做什麼事情都要錢 然後又想到自己的積蓄被愚蠢給弄沒了到底憑什麼  前幾天家裡出現大蟑螂還跑到床底下消失 剛打完疫苗一整天又不敢睡 只能開著燈不小心睡著又驚醒覺得好心力交瘁  姊姊說房子真的要找好一點的 要住得舒適 但她在日本有很好的收入和工作 根本不知道房租對很多住外面的人來說是多大的開銷  我大概也就這樣了吧 永遠沒有辦法像她一樣有個很好的另一半 有份很優渥的收入 有一隻好可愛的貓 有好多采多姿的生活 有關心她的朋友和家人  我永遠就只能活在自己愚蠢的陰影下 每天日復一日同樣的工作同樣的事情 永遠只能在一個人的家自己抱著自己哭 永遠只能在沒有半個人認識的網路上抒發自己的心情  如果哪天笑著回頭看自己打的文章很可笑那該有多好  ,sad
   耶~開心  別單位的長官升官了  從薦任升等成簡任，薪水及銓敘也跟著3級跳  於是乎在今天請大家吃跟厲害的蛋塔跟麻古的芝芝系列當下午茶  托他們的福，辦公室的小猴子們跟小社畜們也意外地獲得了點心  離肥胖值爆表又更進一步了呢^^  -- 我喜歡大姐姐的原因，是因為妳們懂得你們需要的是什麼 跟妳們在一起很輕鬆，我只要讓逗你們開心 看到妳們開心的笑容就可以得到很棒的滿足 你們不會只看男人的外表跟金錢，更會去觀察男人的內心跟溫柔的一面。  ,happy
 我的生活干你們屁事 一直挖別人的隱私 很好玩？ 知道了又怎樣 不知道又怎樣 啊 反正人就是這樣 就是賤  ,happy
 終於考完這萬惡的期中考啦  可以休息好一陣子了  雖然還有些瑣碎的小科目   阿不管他啦 當作考完打LOL瞜  馬上來場牙索鼻地  ,happy
  雖然上次沒跟到琥珀燈的團  不過總算是透過網路的力量買到了   跟原本的價格其實沒有差很多  但是總是可以擁有一個漂亮的家居品，讓自己心情也好   求業績增加當然是其一  畢竟新工作是靠業績才能比較多錢  但是也要靠自己努力     期待琥珀燈寄到家的那天~~  希望可以順利波蘭來到台灣啊啊啊~    ,happy
 打開看後 更懷疑人生了 單身一輩子  曾被女人罵過射手座就是賤的男人 害我有了陰影  ,sad
 我真的瘋掉  直接入到坑底  把幕後花絮看完之後  發現男女主角相處也很可愛超有火花的  看得我整個人一直冒愛心泡泡  太喜歡惹  到處推坑別人去看  下禮拜就是完結篇了  之後要怎麼活～～～～  哦都ke~~~~  ,hate
 https://youtu.be/Bm63yZ4n7GU  「愛不愛你都一樣」  印象中有被用在廣播劇當主題曲，講徐悲鴻故事....  但剛剛一看才發現，詞是林夕，曲是許茹芸自己啊！  看到林夕，瞬間想起某篇講他和黃耀明，  然後覺得歌詞更切心了。  這真是他全然的心聲吧....   但還是很高興，原來他們有合作過耶！  而且這首歌我那時一直喜歡到現在 ^^  明天來唱看看～  ,happy
   幹你娘 之前聽朋友都說孫x寶不好吃，  於是都沒去吃，直到最近看到某Q YTB 去吃的影片  還有張婷婷在士林夜市吃羊排的直播，  想說去吃看看好了，操 明明就還不錯。  湯有夠濃，紅茶是那種古早味的可以一直喝。  淋一堆BB醬有夠讚，幹那些朋友不要在路上舌頭是鐵做的吧，  雙醬加羊排超讚，餐包一直流湯，嗚嗚嗚嗚嗚嗚嗚，  缺點是沒沙拉。  幹你娘我以後不相信我朋友的評論了，操。   -- 指掀濤瀾天下驚，撫箏百載，清絕吾命。 挑絃一曲誰來聽，昂首萬里，江山無人。  ,hate
 像我這種廢物 連活著呼吸空氣 都是上天的恩賜   我已經沒資格要求更多了 如果不是在夢裡 我特別看到未來還有小孩 夢裡看到是2031年 我對現在根本沒有希望了 （本身有一點預知未來的能力 不過範圍很小，只限於自身）   還是洗洗睡吧 這是個殘酷的世界 夢裡面才有我要的一切  -- 推 jrbm16: QQ   39.8.195.225 02/11 01:12 推 huohuai: QQ101.136.90.192 02/11 01:12 推 o0o07846: QQ  1.162.217.15 02/11 01:13 推 hsuan1995: QQ 111.248.249.79 02/11 01:15 推 kerokerott: QQ  175.97.34.141 02/11 01:17  ,sad
 幹，有時候想想也是很匪夷所思，批踢踢的帳 號被盜？  到底是把密碼設置到多簡單的地步？  ,hate
  海邊的發呆行程圓滿完成  請掌聲骨力   電充滿了還不錯  檸檬塔酸酸甜甜好夠味  不知道我做不做得出來  一想到要做塔皮就麻煩兒  要是每個禮拜都可以去一次就好惹 (灑花     但...   偏偏就最可怖的是這個旦    黑特點1  喝咖啡吃甜點很貴欸欸欸欸欸欸欸   黑特點2  海裡泡很久  開車腳差點抽筋拉阿啊啊啊啊啊啊    黑特點3  晚餐沒吃飽  現在吃宵夜了蝦喔喔喔喔喔喔喔喔      靠  腳好像變黑了...   --  想來點什麼嗎？ ♡Whisky  ♥Tequila   ♡Vodka  ♡Wine ♥Kaoliang Spirit  ♥Beer   ,hate
 原來我那些誰的心中，都不是最重要的那一個  越來害怕付出了 因為得到的，總是令人傷心的事實  不想在付出了  或許是自己哪邊做得不夠好吧 可是，誰能告訴我，誰能教我該怎麼做呢？  ,sad
 不知為何，別人好像覺得自己眼神好像很嚇人，其實是因為眼鏡度數不夠看不大清楚，只 要好凝神而視啊！  ,hate
 剛在看卡提諾狂新聞  我的天阿怎麼這麼多狂人  把我給逗樂了  笑到過度換氣  最近壓力有點大  笑一笑超級舒壓的  超滿意  ,happy
 終於  賣完了  賺了900元  淨利應該不到80元  但是回收一些現金了  希望趕快完成交易  我急需錢啊！  -- 網拍休息了兩三個月  昨天上線，晚上就有人私訊我，  然後，剛剛就出貨了  ,happy
 現在心情應該是算開心吧!  早早就起床  聽著喜歡的歌  家人都還沒起床  享受片刻的悠閒  沒人打擾我  因為四周很安靜  所以歌可以聽的很陶醉  每天都在等待結果  有點期待  五十五十的勝率?!  等一下搭公車出去晃晃抓寶嗎?  ,happy
 那天 朋友聚會 我們喝多了酒 氣氛高昂 去到KTV 大家點起想唱的歌 我坐著 靜靜的 覺得自己醉了  幾首過去 我們還是很開心 叫著笑者 發洩壓力 有人點了一首歌 我發愣 她們唱了起來 我哭了  對不起 嚇到大家了 那是快一年前的事情了 是啊 你離開我 快一年了  常常想起你 不知道你在哪裡 你也會跟我一樣 偶爾想起我們之間的回憶嗎？ 我的記憶裡 你都笑著 我也是 我們很相愛 那是好久好久以前的事情了  現在是 你和她很相愛 事實是 我們的過去是謊言和虛假 可是我不知道為什麼我還想你 我很恨你 憎恨你的幸福 可是 我還是懷念當初那個說愛我的你  那個人早就不見了吧 我呢   我懷念的是無話不說 我懷念的是一起做夢 我懷念的是爭吵以後 還是想要愛你的衝動  ,sad
 這次連假放四天 已經計畫好要打四天電動了 這幾天再去補一些零食飲料 這四天一定可以過得很滿足  ,happy
 我想離婚  你說要你做事，說就好，你會做。 你做了什麼，你回事情有很急嗎？我請你做事還被兇。那我禮貌點，你又說我太禮貌，嫌 我囉嗦。  到頭來你做了什麼？吵完之後你做了嗎？ 你真的喜歡我嗎？為什麼你要讓我流眼淚？讓我想要說的話不能說？  我不是你媽，家是一起經營，只有我一人做事很累，而且很孤獨。我總在半夜無聲尖叫求 神救救我，但誰也救不了我。  你總不了解你的家人很好又如何，他們終究不是我家人，為什麼我回家你唧唧歪歪什麼， 我媽不在家關你屁事，我就是要回家，但我還是沒回家，因為我在乎你對我的感覺，被你 說為什麼不待在家，我家人對你不好嗎？讓你覺得我討厭你家人，我忍下來。  但我還是忍不住了，對你好不在乎，而你說對我好我也看不到。  我想離開，希望你可以外遇，讓我可以離開，希望我可以被車撞，讓我可以離開，希望我 們從沒有見面，讓我沒有這些可恨的眼淚。幹。  ,sad
 看到笑死 https://i.imgur.com/wsHnTZX.jpg  來自未來的食物 有料  想到最近那個養殖水 沒噴  ,hate
 玩了半天的桌遊，真的好好玩阿！ 完全玩不膩，玩的時候時間真的過很快，很好消磨時間的活動  現在對桌遊完全上癮阿！！  ,happy
 百元等級的牛小排大多把骨頭給去掉 不過我又很愛啃骨頭旁邊的肉跟筋膜 那味道真的很香很正點 今天隨便找了一間百元牛排店進去吃 點了牛小排竟然是有帶骨的! 而且好嫩好好吃 運氣不錯喔 今天  ,happy
 姊27歲還在拼國考 N次落榜都想放棄了 也丟履歷找工作了 但現在 ...................  猶豫了 好想再拼一下!就差一點點!  今天我同學一句話也點醒了我 頭都洗下去就等護髮完吧~ ....................  感謝~~ 我還能繼續唸書的日子 為未來奮鬥的自己       ,happy
 午後，想起普希金的詩，  《假如生活欺騙了你》  假如生活欺騙了你，  不要悲傷，不要心急！  憂鬱的日子裏須要鎮靜：  相信吧，快樂的日子將會來臨！  心兒永遠嚮往着未來；  現在卻常是憂鬱：  一切都是瞬息，一切都將會過去；  而那過去了的，就會成為親切的懷戀。  我想，騙了就騙了吧！   年輕的時候讀不懂詩，  中年的時候不去讀詩，  只有在生命的某瞬間，  那些曾經背誦的詩句，  會突然浮現在腦海中，  輕聲溫柔地對著你說，  「假如生活欺騙了你」  補個淦！  ,hate
 原本以為掉在公車上的悠遊卡 不可能找到了  但還是打去公車處詢問 沒想到過幾天真的有跟我描述一樣的卡片  等等今天下班要去公車總站領取 好險我家就是最後一站  離總站走路就可以到 幸運  ,happy
 哇A心內會艱苦 幹 林北今天要去掃墓啦 下小三雨 靠北 他媽的 都已經四月了還冷的要命 林北今天又穿上厚長袖 冷成這樣 比我上次去日本賞櫻還冷 去他媽的春天後母臉 幹幹幹幹幹幹  ,hate
   又到了要去看醫生的日子 按照慣例來HATE板幹一下 就會按照慣例沒事   幹~~~~~~~~!!!!!!!!!! ----- Sent from JPTT on my iPhone  -- 想 越 找 越 要 反 是 反 到 反 是 反 執 而 等 而 成 而 溫 而 著 蹉 候 越 就 墜 暖 越  跎 是 落 是  錯 折  ,hate
 (轉) 土豆 Toodle  https://imgur.com/Qz9qQrv https://imgur.com/UIqSB4v https://imgur.com/GgPFDPm https://imgur.com/pw1VdOY https://imgur.com/CtREveT https://imgur.com/Nm6Vp3R https://imgur.com/RpfXEuG https://imgur.com/pvRMZ0u https://imgur.com/BjYd5FD https://imgur.com/r0qI1Kh  /  漫畫中的「人生就像是一場派對」 出自於「蔡康永」之言 《奇葩說》第三季第二十二集 《該鼓勵病危者撐下去嗎？》   出處粉專 FB：土豆 Toodle https://www.facebook.com/toodleart/ 出處IG: toodle_art https://www.instagram.com/toodle_art/  ,happy
 廣結善緣總是好的，不隨便與人交惡，機會偶然的就會出現在我們身邊，謝謝你將我帶離 公司，也因此讓我得到其他工作機會，謝謝你讓我不再無知的安逸下去~fighting!  -- Sent from my Android  ,happy
 今天沒看app就去買麵包了  有什麼就拿什麼  拆盲盒大概就是這種感覺吧  結果好像買到一個重複的?   目睹娃娃機店拆台的瞬間  又一間倒閉囉  不知道要換什麼店  連娃娃機店都倒   睏  是真的累了  今天忘記看柯南  ---- Sent from BePTT on my ASUS_Z01HDA  -- Q    ◢▲◣    ◢▲◣ S  ◢  \\██  //  ◣            發財發財 W 【'' )  ◢▄◣  ◢▄◣ ▎        發財發財 E ◥  |  ▼  ▍◢千◣ 發財發財 E ◥ \=== ︶︶    ===▎█万= 】 發財發財 T  ◥ ▃▃▃▃●▃▃▃▃ \◥両◤ 發財發財  ,hate
 每天打開 IG  幹 一堆正妹  按讚 按讚 按讚  每天都有網美更新美照  看都看不完  害我整天在按讚   每天打開 抖音  幹 一堆嫩妹在跳舞  看了真養眼  按讚 按讚 按讚  青春的肉體真是讚  好想跟嫩妹來一砲啊  瘋狂做愛 …….  啊啊啊啊啊…….  中出內射 …….  幹幹幹幹幹......  ,hate
 上週 終於還是開口向妳說了  那些我一直在思考的事情  那些每每想起總讓我痛苦得不能自己的一切   我喜歡妳 我愛妳  但 我卻又沒辦法用現在的方式愛妳了.......  好遺憾 這幾天幾乎無法入睡  想也許看看曾經的對話  才想起已經狠心的全部刪除  這些日子以來的點點滴滴  依舊深深烙印在我心底  但沒辦法  我沒辦法因為這些  就這樣蒙住眼睛 依賴著妳的溫柔生活  告訴自己 千萬不要有任何期待 好好放下  但每當躺在沙發上  卻總又不由自主地看向手機  想著曾經似乎不太中斷的對話  沒有了 我刪除了一切   想得很清楚 我想要什麼  所以在那當下做了決定  我告訴自己不要後悔  不能........後悔  只是  還是很想妳 ..........     ,sad
